-5.269917723098926920e-01 -1.859584477753319032e+00 -1.722630381213943185e+00 -1.018350451386115463e+00 -1.113424511544379936e+00
1.366993293101947060e+00 5.072066692583535596e-01 7.864605172287324475e-01 1.417634447494787509e+00 1.344585462915245166e+00
